This	March 10, 1957	Last	Weeks
Week	Fiction	Week	On List
""			
1	PEYTON PLACE, by Grace Metalious. (Simon and Schuster, Inc.)	1	24
""			
2	COMPULSION, by Meyer Levin. (Simon and Schuster.)	2	17
""			
3	THE PHILADELPHIAN, by Richard Powell. (Charles Scribner's Sons.)	3	8
""			
4	BLUE CAMELLIA, by Frances Parkinson Keyes. (Julian Messner Inc.)	4	6
""			
5	THE FOUNTAIN OVERFLOWS, by Rebecca West. (Viking Press.)	5	12
""			
6	THE SCAPEGOAT, by Daphne du Maurier. (Doubleday and Co.)	13	2
""			
7	THE LAST ANGRY MAN, by Gerald Green. (Charles Scribner's Sons.)	8	3
""			
8	STOPOVER: TOKYO, by John P. Marquand. (Little, Brown and Co.)	9	5
""			
9	DON'T GO NEAR THE WATER, by William Brinkley. (Random House Inc.)	6	34
""			
10	TWILIGHT FOR THE GODS, by Ernest Gann. (William Sloane Associates.)	10	5
""			
""	THE TRIBE THAT LOST ITS HEAD, by Nicholas Monsarrat. (William Sloane		
11		7	18
""	Associates.)		
""			
12	THE ETRUSCAN, by Mika Waltari. ( G. P. Putnam's Sons.)	11	8
""			
13	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	12	104
""			
14	A LEGACY, by Sybille Bedford. (Simon and Schuster.)	15	2
""			
15	TOWER IN THE WEST, by Frank Norris. (Harper and Brothers.)	14	7
""			
16	THE FALL, by Albert Camus. (Alfred A. Knopf.)	--	1
This	March 10, 1957	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE FBI STORY, by Don Whitehead. (Random House.)	1	13
""			
2	THE NUN'S STORY, by Kathryn Hulme. (Little, Brown and Company.)	2	24
""			
3	THIS HALLOWED GROUND, by Bruce Catton. (Doubleday and Company.)	3	17
""			
4	MUCH ADO ABOUT ME, by Fred Allen. (Little, Brown and Co.)	4	14
""			
5	MEN TO MATCH MY MOUNTAINS, by Irving Stone. (Doubleday.)	5	21
""			
6	THE ORGANIZATION MAN, by William H. Whyte Jr. (Simon and Schuster.)	8	5
""			
7	THE ROAD TO MILTOWN, by S.J. Perelman. (Simon and Schuster.)	9	5
""			
8	CITADEL, by William Smith White. (Harper and Brothers.)	6	6
""			
9	INVESTORS' ROAD MAP, by Alice B. Morgan. (Simon and Schuster.)	11	5
""			
10	PROFILES IN COURAGE, by John F. Kennedy. (Harper and Brothers.)	7	60
""			
11	THE LAST PARALLEL, by Martin Russ. (Rinehart and Company.)	10	6
""			
12	THE BIBLE AS HISTORY, by Werner Keller. (William Morrow and Company.)	12	14
""			
13	TO SEE THE DREAM, by Jessamyn West. (Harcourt, Brace.)	--	1
""			
""	HERB CAEN'S GUIDE TO SAN FRANCISCO, by Herb Caen. (Doubleday and		
14		--	1
""	Company, Inc.)		
""			
15	THE NEW WORLD, by Winston S. Churchill. (Dodd, Mead and Company.)	13	15
""			
""	THE MEN WHO MADE THE NATION, by John Dos Passos. (Doubleday and		
16		--	1
""	Company.)		
