This	November 6, 1955	Last	Weeks
Week	Fiction	Week	On List
""			
1	MARJORIE MORNINGSTAR, by Herman Wouk. (Doubleday and Company, Inc.)	1	8
""			
2	AUNTIE MAME, by Patrick Dennis. (Vanguard Press.)	2	34
""			
3	THE TONTINE, by Thomas B. Costain. (Doubleday.)	4	5
""			
""	THE MAN IN THE GRAY FLANNEL SUIT, by Sloan Wilson. (Simon and		
4		3	15
""	Schuster.)		
""			
5	SOMETHING OF VALUE, by Robert Ruark. (Doubleday and Co.)	5	27
""			
6	BONJOUR TRISTESSE, by Francoise Sagan. (E. P. Dutton and Co., Inc.)	6	34
""			
7	THE DEER PARK, by Norman Mailer. (G.P. Putnam's Sons.)	10	2
""			
8	BAND OF ANGELS, by Robert Penn Warren. (Random House.)	7	10
""			
9	THESE LOVERS FLED AWAY, by Howard Spring. (Harper and Brothers.)	13	2
""			
10	CONFESSIONS OF FELIX KRULL, by Thomas Mann. (Alfred A. Knopf.)	8	5
""			
11	CARDS OF IDENTITY, by Nigel Dennis. (Vanguard.)	--	1
""			
12	GRANDFATHER STORIES, by Samuel Hopkins Adams. (Random House.)	14	13
""			
13	THE SMILING REBEL, by Harnett T. Kane. (Doubleday and Company.)	--	1
""			
14	ANDERSONVILLE, by MacKinlay Kantor. (Cleveland: World Publishing.)	--	1
""			
15	THE SIXTH OF JUNE, by Lionel Shapiro. (Doubleday.)	9	11
""			
16	THE TREASURE OF PLEASANT VALLEY, by Frank Yerby. (Dial Press.)	--	1
This	November 6, 1955	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GIFT FROM THE SEA, by Anne Morrow Lindbergh. (Pantheon Books.)	1	33
""			
2	INSIDE AFRICA, by John Gunther. (Harper and Brothers.)	3	5
""			
""	THE POWER OF POSITIVE THINKING, by Norman Vincent Peale. (Prentice-Hall,		
3		2	157
""	Inc.)		
""			
4	HOW TO LIVE 365 DAYS A YEAR, by John A. Schindler. (Prentice-Hall, Inc.)	4	33
""			
5	THE FAMILY OF MAN, by Edward Steichen. (Museum of Modern Art.)	5	22
""			
6	A MAN CALLED PETER, by Catherine Marshall. (McGraw-Hill Book Company.)	6	161
""			
7	WHY JOHNNY CAN'T READ, by Rudolf Franz Flesch. (Harper and Brothers.)	7	31
""			
8	THE AFRICAN GIANT, by Stuart Cloete. (Houghton Mifflin.)	14	6
""			
""	NEVER PLEAD GUILTY, by John Wesley Noble and Bernard Averbuch. (Farrar,		
9		8	9
""	Straus and Cudahy.)		
""			
10	ONIONS IN THE STEW, by Betty MacDonald. (J. B. Lippincott Co.)	9	23
""			
11	HIGH SIERRA COUNTRY, by Oscar Lewis. (Duell, Sloan and Pearce.)	12	11
""			
""	THE NOTEBOOKS OF MAJOR THOMPSON, by Pierre Daninos. (Alfred A.		
12		10	5
""	Knopf.)		
""			
""	THE AMERICAN WEST, by Lucius Beebe and Charles Clegg. (E. P. Dutton and		
13		13	2
""	Company, Inc.)		
""			
""	THE NEW YORKER 1950-1955 ALBUM, by New Yorker Magazine. (Harper and		
14		16	2
""	Brothers.)		
""			
15	CHILD BEHAVIOR, by Frances L. Ilg M.D. (Hamish Hamilton.)	--	2
""			
16	CHICAGO, WITH LOVE, by Arthur Meeker. (Alfred A. Knopf.)	--	1
