This	February 15, 2015	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GIRL ON THE TRAIN, by Paula Hawkins. (Riverhead.) A psychological	1	3
""	thriller set in London is full of complications and betrayals.		
""			
2	ALL THE LIGHT WE CANNOT SEE, by Anthony Doerr. (Scribner.) The lives of a	2	39
""	blind French girl and a gadget-obsessed German boy before and during World		
""	War II.		
""			
3	PRIVATE VEGAS, by James Patterson and Maxine Paetro. (Little, Brown.) Jack	--	1
""	Morgan, the head of an investigative firm, uncovers a murder ring in Las Vegas.		
""			
4	GRAY MOUNTAIN, by John Grisham. (Doubleday.) In a small Virginia town, a	6	15
""	downsized Wall Street lawyer becomes involved in litigation against the mining		
""	industry.		
""			
5	SAINT ODD, by Dean Koontz. (Bantam.) In the conclusion to the Odd Thomas	3	3
""	series, Odd returns home to small-town California to meet one last challenge.		
""			
6	THE BOSTON GIRL, by Anita Diamant. (Scribner.) The daughter of Jewish	7	8
""	immigrants grows up in early-20th- century Boston; by the author of “The Red		
""	Tent.”		
""			
7	FIRST FROST, by Sarah Addison Allen. (St. Martin's.) When a stranger shows up	4	2
""	in Bascom, N.C., the Waverley women must make choices they have never		
""	confronted before.		
""			
8	THE ESCAPE, by David Baldacci. (Grand Central.) John Puller, a special agent	9	11
""	with the Army, hunts for his brother, who was convicted of treason and has		
""	escaped from prison.		
""			
9	BIG LITTLE LIES, by Liane Moriarty. (Amy Einhorn/Putnam.) Who will end up	10	14
""	dead, and how, when three mothers with children in the same school become		
""	friends?		
""			
10	STATION ELEVEN, by Emily St. John Mandel. (Knopf.) A traveling theater	14	8
""	company looks for an audience among a global pandemic’s survivors.		
""			
11	THE MIME ORDER, by Samantha Shannon. (Bloomsbury.) The second in a	--	1
""	seven-part fantasy series; a sequel to “The Bone Season.”		
""			
12	HOPE TO DIE, by James Patterson. (Little, Brown.) Detective Alex Cross’s family	8	10
""	is kidnapped by a madman who wants to turn Cross into a perfect killer.		
""			
13	COLD COLD HEART, by Tami Hoag. (Dutton.) A traumatized TV reporter returns	12	3
""	to her hometown to investigate the disappearance of a high school friend many		
""	years earlier.		
""			
14	INSATIABLE APPETITES, by Stuart Woods. (Putnam.) Distributing the estate of a	13	4
This	February 15, 2015	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BEING MORTAL, by Atul Gawande. (Metropolitan/Holt.) The surgeon and New Yorker	1	17
""	writer considers how doctors fail patients at the end of life, and offers suggestions for		
""	how they can do better.		
""			
2	PIONEER GIRL, by Laura Ingalls Wilder. (South Dakota State Historical Society.) The	--	1
""	writer’s autobiography, the source of her Little House on the Prairie books, completed		
""	in 1930 and never published, is annotated by a biographer.		
""			
3	YES PLEASE, by Amy Poehler. (Dey Street/Morrow.) A humorous miscellany from the	2	14
""	comedian and actress, a “Saturday Night Live” alumna and the star of “Parks and		
""	Recreation.”		
""			
4	GOD, GUNS, GRITS AND GRAVY, by Mike Huckabee. (St. Martin's.) The former	3	2
""	Arkansas governor offers his take on our fractious American culture.		
""			
5	KILLING PATTON, by Bill O'Reilly and Martin Dugard. (Holt.) The host of “The O’Reilly	4	19
""	Factor” recounts the death of Gen. George S. Patton in December 1945.		
""			
6	THE REAPER, by Nicholas Irving with Gary Brozek. (St. Martin's.) A memoir by a	--	1
""	deadly special operations sniper deployed to Afghanistan.		
""			
7	WHAT IF?, by Randall Munroe. (Houghton Mifflin Harcourt.) Scientific (but often	5	22
""	humorous) answers to hypothetical questions, based in part on the author’s website,		
""	xkcd.com.		
""			
8	GHETTOSIDE, by Jill Leovy. (Spiegel & Grau.) The investigation of a young black	--	1
""	man’s murder in 2007 raises questions about race and the criminal justice system.		
""			
9	NOT THAT KIND OF GIRL, by Lena Dunham. (Random House.) Essays, mostly	6	18
""	humorous, from the creator and star of “Girls.”		
""			
10	DEEP DOWN DARK, by Héctor Tobar. (Farrar, Straus & Giroux.) An account, based	7	7
""	on interviews, of the experience of the 33 Chilean miners who were trapped		
""	underground for 69 days in 2010 and, incredibly, rescued.		
""			
11	AMERICA'S BITTER PILL, by Steven Brill. (Random House.) The issues in American	9	4
""	health care and health care reform and recent developments including the drafting and		
""	implementation of the Affordable Care Act, by the journalist, editor and lawyer.		
""			
12	41, by George W. Bush. (Crown.) The former president’s portrait of his father, George	8	12
""	H. W. Bush.		
""			
13	LEAVING BEFORE THE RAINS COME, by Alexandra Fuller. (Penguin Press.) A	10	2
""	memoir of a marriage’s collapse, by the author of “Don’t Let’s Go to the Dogs Tonight.”		
""			
14	GUANTÁNAMO DIARY, by Mohamedou Ould Slahi, edited by Larry Siems. (Little,	14	2
""	Brown.) An account of the ordeal of a Mauritanian held captive since shortly after 9/11.		
